listing_id;id;date;reviewer_id;reviewer_name;comments
3242605;17352152;2014-08-11;14612228;Jocelin;First let me say this is a great neighborhood! Really fun and everything is walking distance. Alki Beach and Schmitz park are a quick busride away. If you like staying away from tourist trap areas, then this is the place for you. Host was nice and welcoming, gave us fresh towels and everything. We were four, and although it was a bit tight, it was comfortable for crashing out for the night. 
3242605;17711000;2014-08-16;12037268;Jessica;The host made feel at home and welcomed. She has an open personality.
3242605;17769218;2014-08-17;15725848;Jussi;The room was nice and clean and the area was very quiet at night. Jessica welcomed us when we arrived but did not see him afterwards as she was working nights. Nice place and according to description!
3242605;18529618;2014-08-28;4961606;Twila;"The Zen Den was perfect for my stay.  A quiet residential street near friends.  Just a few blocks from West Seattles main street California Ave.  The bed and space is perfect for one person but 2 could easily manage. Easy access to kitchen and bath from deck near the rooms private entrance.  The cats were sweet, friendly and very respectful.  
Jessica was there to welcome me. Checked in mid week when our paths crossed. And was so sweet and thoughtful with gift of a vegan cupcake on my last evening.  Thank you Jessica."
3242605;18878027;2014-09-02;3586528;Courtney;We stayed at the Zen Den for four nights and really enjoyed our stay. The location is ideal for anyone wanting a more quiet Seattle experience. Just a few minutes to Alki Beach and all the bars and shops of West Seattle. The room itself was immaculate and cozy. We never met Jessica during our stay but she was very communicative and thoughtful. Bathroom is shared and in the main house, this may not be ideal for everyone but it worked fine for us and was very clean. Overall I think this is a great airbnb and would love to stay again next time we are in Seattle.
3242605;18963971;2014-09-03;20364893;Megan;I arrived to a lovely welcome card, a bottle of water and basket of necessities, and a pristine room that looked just as delightful as pictured. The neighborhood was great, lots of excellent restaurants less than a mile away, and I had the chance to just unwind and rest as I needed to. The sauna was fantastic, and Jess couldn't have been more helpful. Will definitely go again if I find myself needing a place in West Seattle.
3242605;19126379;2014-09-07;17569762;Nhu;Jessica left us a cute little greeting card which includes the information for the WiFi network. She also provided the basic necessities such as towels and various items such as little soaps and shampoos. There is WiFi, so that's a plus. Just a note, there were two cats that I encountered during my stay. Overall, it was a neat Zen-themed room. 
3242605;19302932;2014-09-09;1312047;Tim;"Jessica welcomed me in person to give me the lay of the land. There was  a handwritten note on the table, and bottle of water for me as well as a little bowl and bottle of water for my dog. Really nice touch. Jessica was great at texting me with updates and checking in (e.g., I could come over early if wanted, where it might be slippery during a rain, etc.). I appreciated that. I didn't see her much after the first intro, but I felt like she was already ready and available.

I thought the room was great and would absolutely stay again. In fact, I think the Seattle PI paper just featured it as a cool place for a potential local staycation. The room is, as noted, a separate place with its own entrance at the back of the house. Very private and quiet. Inside, the warm-colored hardwood and sunset colors make it really warm. The bed was incredibly comfortable, which makes napping very tempting. And I did use the FAR sauna one night, which is a nice bonus. My dog was also with me, and it was simple and easy. As other reviewers note, the bathroom and kitchen are in the main house. It's a 10 ft walk down the deck to the door. I was a little worried coming in the house at night the first time, but Jessica assured me it was expected. I never saw anyone when I went in day or night, and it quickly became routine. If you do want water in the room at night/in general, you could grab a gallon at the local grocery store fora buck like I did.

As for location, West Seattle is great. The main street is a short walk away, with lots of great places for food, shopping. Huge fan of Husky Deli. Great dog park 15 min away, or head down to the walkway along the sound close by or 10 min up by Alki Beach. Great views and people watching. And if you walk around the neighborhood, you can see the Sound a few blocks away. If you want to head into downtown Seattle, you're a 15 min drive away.

I wholeheartedly recommend Jessica and the Zen Den."
3242605;19417660;2014-09-12;7364821;Justin;The room was very clean. The neighborhood was nice and was in a convenient location. The only drawback was having to go outside to get into the main house to use the bathroom, but that definitely isn't a deal-breaker. We never saw Jess during our stay, but she kept in constant contact to give us advice on where to go/answer any other questions. We would, and probably will, stay here again.
3242605;20005887;2014-09-22;16544292;Reginald;This was my first aibnb experience and I loved it (^
3242605;20289302;2014-09-27;19811857;Ivaylo;Cozy and very private space! Close to beach, shopping, main street with restaurants. The only thing little uncomfortable ( and if the weather is cold) is that the bathroom/shower is outside the room, one has to go out through the patio to the main house. 
3242605;20516286;2014-09-30;7155377;Diane;Loved the zen den - very comfy, only saw Jessica when I arrived, very private nice space.  The added bonus for me was the furry companion that kept me company.  Perfect location in West Seattle.  I will stay there again next time I'm in Seattle. 
3242605;20626108;2014-10-02;13396735;Bradley;Jessica created an awesome environment.  This was so much fun and a wonderful Zen stay.  This was such a warm place.
3242605;20928815;2014-10-07;20931989;Laura;"I didn't get a chance to meet Jessica, as I was arriving in the evening and she was out at the time, and I left early the following morning. However, we communicated by email and she was absolutely as welcome, friendly and informative as can be.  I felt very comfortable setting out to her place despite the fact that it's only my second airbnb experience.

The neighborhood is so very sweet, with lovely historic homes, as is hers. Short walk to a cluster of restaurants and bars (around California and Alaska intersection).  Extremely pleasurable setting.

The room is GORGEOUS, warm and restful -- the bed and linens so soft and comfortable. The kitties hanging outside are approachable and friendly if you're interested in interacting. The bathroom/kitchen are only a few steps away, extremely easy access.  All orderly and easy to find what you need. 

I LOVED staying at Jessica's.  She has an obviously strongly individualistic creative/aesthetic sense which makes the space of the room, the area outside, and I imagine the other spaces as well, wonderfully filled with enlivening, interesting, thought-provoking, beautiful images. Recommended with absolutely no reservations!"
3242605;21642335;2014-10-20;2186884;Cosmo;The place was just as described. Although I didn't interact with the host she left a nice greeting card and everything went perfectly. I definitely recommend staying here!
3242605;22263898;2014-11-02;22731095;Ki;I loved this place. The room lived up to its name- a cozy, peaceful, restful space. Beautiful aesthetic and with an infrared sauna in suite- nice touch. Jessica went above and beyond in providing some amenities, such as toiletries, bottled water, slippers and housecoats. There was free and easy access to the washroom and kitchen. I would have loved to meet Jessica, but didn't have the opportunity. Instead, I got to enjoy her charming cats :) (my choice). The place is located in a very cool neighbourhood, just a 15 min drive from downtown. There are great shops, restaurants and grocery stores around. Great value for money- I would stay again.
3242605;23521278;2014-12-03;17242843;Andrea;Jessica is just lovely. Room was exactly as described. A lovely welcome card with all her contact information and bottled water were on the little table on arrival. The location is ideal. You can walk to the Junction, with great shops, restaurants and yoga and public transportation. The views of the water and mountains during the walk are spectacular .jessica responds promptly to all requests. If you want to be in Seattle in a beautiful neighborhood in an adorable house this is the place.
3242605;23715676;2014-12-08;6981697;Sameer;This place does give out really good vibes. Jessica is truly a great host but we missed seeing her. We did see the cats and they became quiet friendly. It was cold and rainy outside but the den was warm. 
3242605;24023772;2014-12-17;9454359;Tony;Room was great! Jessica had everything ready and clean by the time we arrived so there were no issues. Great neighborhood! We walked home from the bus stop late at night on multiple occasions and felt safe. Would rent again!
3242605;24109775;2014-12-20;2879471;Jennifer;My host was very attentive to my needs but not in my face. The zen den was warm and comfortable. It felt like home when I arrived on my way back thru Seattle.
3242605;24296830;2014-12-25;6904515;Christen;The zen den is a cozy room. When we came in it smelled great from freshly lit incense and there was a note card welcoming me since Jessica was not at home when I arrived. I actually did not see her the entire time of my stay but I did meet her roommate Dale briefly. It is a little bothersome to have to go outside from the zen den into the main house to use the bathroom, but it was as advertised. Overall I've of the nicest airbnb experiences I have had so far.
3242605;24537701;2014-12-30;23660822;Debbie;Loved staying at the Zen Den!! Really loved the neighbourhood, West Seattle Alki beach. Great restaurants and places to explore. Travelling with pets is always a challenge and I can say we all had fun. Comfortable bed, easy access to kitchen, friendly cats. I like the laid back feeling. Will come again. Thanks Jessica!
3242605;24964532;2015-01-04;22002597;Chee Lam;It had been a great experience staying over here.
3242605;25269155;2015-01-11;23772513;Ha;This experience was great! The room is exactly how it looks in the pictures posted. Very quiet. It felt like a home away from home. Usually on vacations I have a hard time sleeping but I slept like a baby! It was a good location too, 15 minute ride from downtown and 20 from north Seattle!
3242605;25506204;2015-01-18;25098738;Kate;We had a great stay in the Zen Den!  We didn't get the chance to meet Jessica but she was very responsive to our needs and made us feel right at home.   The sauna is a definite plus on dark and rainy days.  There were a lot of special amenities to the room too like soaps and lotions, robes and sandals, candles and incense, books and games.  Would definitely recommend!  
3242605;26320597;2015-02-09;25317029;Kent And Mary;Jessica made the process very easy. The room is a great oasis, very comfortable and quiet.  I felt at home in the Zen Den.  Thanks Jessica!
3242605;26561801;2015-02-15;7309494;Linh;Staying at the West Seattle Zen Den was a nice getaway. Great for people who love cats/do not have cat allergies! The room is spacious with the sauna attached which was lovely to try out. The bathroom is inside the main house and just several steps outside of the door to the room. We did not get to meet Jessica during our stay, but she made us feel welcome with a box of Valentine's chocolates and a list of fun things to do in the area. We could not get our Wi-Fi to connect but overall we had a really positive experience! Would stay here again.
3242605;26891390;2015-02-21;27123828;Brian;The place is cute, super quiet, in a beautiful neighborhood with an amazing view of the Puget Sound. Just perfect :)
3242605;27022058;2015-02-23;27678236;Christine;Thank you Jessica for a delightful stay, the room was cozy, compfy and clean, even my puppy enjoyed his stay.  I would not hesitate to stay again. Thank you again.
3242605;27478773;2015-03-05;28179578;Sheena;"Jessica is awesome! She is kind, communicative and always attentive to your needs. I love her laid-back attitude. I felt  never felt so comfortable in some one else's house!

 The Zen Den is clean, comfortable and most of all relaxing.  I love the fact that the sauna has a MP3 adapter cord that allows for you to play music from almost any device. She also provided fresh towels and bottled water whenever I needed them!

Her place is a quick stroll from the best places (resturuants, coffee shops, bars etc) in West Seattle and not too far from the water.

I enjoyed every bit of my stay and can't wait to go back!"
3242605;27646117;2015-03-09;24008806;Karen;"We had a very nice experience at the Zen Den in West Seattle, which is a wonderful family oriented and quiet neighborhood.  Jessica was extremely accommodating and had laid out waters, robes and any necessities that one might require.  We only met her one time and it didn't feel like either party intruded on the other whatsoever.  The description is very accurate the room, kitchen and bathroom were kept spotless.  The bed was a memory foam and extremely comfortable.  Easy and plentiful parking.  The only slight downside is having to go outside, on the deck which is fairly private, a few steps to the glass doors leading to the kitchen and bathroom.  We would definitely stay there again.      

"
3242605;28103528;2015-03-17;8778001;Danielle;"The Zen Den is exactly as described; warm and cozy and quiet. Though we did not have a chance to meet, Jessica was incredibly helpful and lovely to interact with; very responsive and accommodating. Would stay here again in a heartbeat - hopefully we will!"
3242605;28405713;2015-03-23;27928896;Brittany;The Zen Den was beautiful! Incense, robes, slippers, and shampoo & soap were set out neatly for us! You have to go outside to access the main house and bathroom, but it's only a 3 second walk. Had some issues connecting to the Wi-Fi, but overall our experience was great and I would recommend the Zen Den to my friends!
3242605;28585618;2015-03-26;28247908;Anya;The Zen Den was a perfect retreat for us. Close enough to the city to bike (not for beginners), drive or bus easily and the house and neighborhood were quiet and peaceful. Right down the street from a nice strip of stores and food. We had breakfast at easy street cafe which was great and about a 10 minute walk from the house. When we arrived the room was very clean and smelt nice! The bathroom and kitchen were accessible and also clean! There are cats in the house and outside which were all very friendly! I would definitely stay here again. I don't think the location and price can be beat.
3242605;28640850;2015-03-27;30026617;Lachlan;"It was a pleasure staying at Jessica's Zen Den.
My 17 month son was very excited to see all the cats everywhere."
3242605;28702414;2015-03-29;26380820;Amanda;The Zen Den was accurately described. The room is very tranquil and comfortable. Jessica left us a nice gift basket. Great overall experience! And the cats in the main house were a huge plus
3242605;28969269;2015-04-01;30021078;Kirsten;We loved our little stay at the Zen Den.  The room felt very welcoming and cozy and although we only met Jessica once, she was very accommodating!  The neighborhood was extremely quiet with beautiful houses surrounding the area and a somewhat short walk towards a few parks near the coast as well as walking distance to many restaurants and shops.  Keep in mind it is a private room but you have to walk a few steps to the main house for the restroom and kitchen!  I would recommend the zen den to my friends in a heartbeat.
3242605;29350568;2015-04-06;30176404;Adam;We stayed in the Zen Den for 3 nights over a long weekend and this was our first airbnb experience! Communication with Jessica prior to arrival was pleasant. When we arrived the room was clean, inviting and all ready and looked identical to the photos in the listing. At first we were a little leery with the shared bathroom/kitchen but became comfortable quickly due to the inviting atmosphere. We loved the cats and there was usually one wanting in or out.  There’s lots of shopping and restaurants within walking distance and we had breakfast at the Easy Street Café. A quick bus ride downtown was also only steps away. The neighborhood felt very safe and is really beautiful with lots of older interesting character homes. Our dog also had a nice stay in the Zen Den.  I would definitely stay here again if we were in Seattle. Great first airbnb experience!
3242605;29651684;2015-04-10;2686038;Vincenzo;The house was easy to find and Jessica's directions were helpful as far as getting into the room and using the main house. Loved the cats. Loved the sauna. The the west Seattle area. 
3242605;30010022;2015-04-15;1196308;Oasishostel;The place was fantastic, probably one of the best places I have stayed at. Loved the room and the location. We found a fantastic Phó place after a recommendation from Jessica's brother. I liked the whole set up and would definitely stay there again!
3242605;30165180;2015-04-18;17736983;Alex;Fantastic space. Real close to the Junction in West Seattle. Nice and quiet. Jessica made us feel welcome and she has a lovely home. Would stay again!
3242605;30428451;2015-04-21;30694717;Ian;I felt very welcome at the Zen Den! I would definitely recommend this place for a relaxing spot in West Seattle. The location is great!
3242605;31467132;2015-05-05;13485744;Aubrey;The zen den was very comfy and clean. Lots of great restaurants very close, and beautiful views around you. 
3242605;31611571;2015-05-07;32226665;Melissa;Easy to find and clear directions, a note and key we're waiting for us when we arrived. Really clean and comfortable and exactly what we were expecting. Perfect little retreat! West Seattle was gorgeous, and only half an hour to get down town via the c line. 
3242605;31963810;2015-05-12;3918114;Johan;"My stay at Jessica's Zen Den was amazing!!  The location was great and Jessica was an amazing host!  I was unsure of my time of arrival and arrived half an hour early but she was extremely accommodating :)
The sauna was a great plus and I can't wait to stay there again!  "
3242605;32776192;2015-05-21;32568947;Jenna;I felt extremely welcomed and the room was exactly as described. Very quiet, very relaxing and so close to Alaska Junction. Got a chance to try the sauna and I miss it already! Beautiful views as soon as you step outside. 
3242605;32915481;2015-05-23;21334176;Tricia;Jessica's Zen Den was a quiet, tranquil retreat in a great location. The room was perfectly sized for 2 and Jessica left us a sweet note, along with some essential necessities that were definitely an extra bonus. You can tell she takes great care in hosting and it really made us feel at home.
3242605;33694360;2015-05-31;32132569;Mitchell;The room was all set up for us when we got there, and it was cozy just like the photos. We were just stopping through and it was the perfect place to rest and recharge. Warm and comfortable, the den will bring you right back to earth. Jessica was so inviting, and makes her home available to you without any issues. Thanks for a wonderful stop Jessica! 
3242605;34070064;2015-06-04;20084321;Luna;Jessica's place is as accurate as the photos. It's clean and quiet. She is a great host and our communication was very smooth. 
3242605;34706890;2015-06-11;31539716;Laura;The host made us feel welcome. She left us a nice note even though she was out of town when we arrived. The listing was accurate. The room was just the right size for the two of us. The neighborhood was quiet and very close to California Ave, which had plenty of coffee shops, restaurants, grocery stores, and stores. 
3242605;35108283;2015-06-15;33052980;Jessica;We had a great time staying at Jessica's place. Her home is very eccentric but welcoming. As a cat lover I loved seeing all of her cats in the main house. My only complaint is that the wifi signal was at times poor in our room, but this wasn't a huge issue. Jessica was very welcoming and prompt with answering all of our questions. I would definitely stay here again. Great place, great location.  
3242605;35410237;2015-06-18;34616579;Ena;Great stay, only thing is the main house had a very strong cat odor so people with allergies be aware. 
3242605;36009002;2015-06-24;30841536;Trazia;Jessica was friendly and mostly absent. There are other adults around but they keep to themselves.  We traveled with cats so it worked fine that her 4 cats have free roam. Easy access to the kitchen and bathroom.
3242605;36282100;2015-06-27;32520900;Aria;Jessica's place was welcoming and clean. The room is private and beautifully decorated. Though we didn't end up utilizing the sauna, the fact that it was there was a real treat. The house was easy to find (we traveled on foot) and in a great neighborhood that offers great views and cool eateries within easy walking distance. Jessica had a welcome note and key waiting for us upon arrival. The bed is super comfy and we felt welcome to use the bathroom and kitchen space in the house. The kitties were friendly and didn't enter the room without being invited, which we did because we liked them. Though we didn't get to meet Jessica due to a later than expected arrival and early departure, all of our questions were answered quickly via text and we never felt that we lacked anything. Excellent stay in a funky Seattle neighborhood. We will definitely stay here again when we have more time to explore the city!
3242605;36688628;2015-06-30;30558459;Sabrina;"I didn't get to meet Jessica (coming and going at different times of day) but she made sure I got into the suite okay and had everything I needed. 
It is in a great neighborhood and easy to find. 
The room was nice and cool in the hot summer heat. I wish it was cool enough outside to want to use the sauna...next time! 
The bed was very comfortable and there was plenty of space. 
I loved visiting with the cats who were always around to great me on the deck (I have 2 of my own).  
She had lots of little extras in room and (email hidden) case you traveled lighter than you planned!"
3242605;36988999;2015-07-03;35816512;Vivian;Jessica was a wonderful host!,was very promt answering all my questions. As soon as we walked in left me a cute card and the keys to her wonderful den with amazing little sauna inside. My boyfriend and I were pleasantly surprised. She has an awesome backyard with friendly cats , they were so cute :), also very conveniently located to some local spots! My bf and I walked to this awesome spot for breakfast and vinyl shopping called easy street records. Anyways this was truly an amazing stay! I would stay here again. Thanks Jessica!,your fantastic.
3242605;37289372;2015-07-06;13308404;Monica;Wonderful place! Perfect location and A lot of privacy! We'd stay again :) 
3242605;37659160;2015-07-09;29658656;Breanne;We loved our stay at Jessica's - the room is such a perfect space! The setup is perfect and sophisticated. It is a very short walk from the bus that will take you downtown (the C) and it's near little shops and cafes. We only met briefly but Jessica is a wonderful host and you're always greeted by at least one cat anytime you are coming or going. :)
3242605;38134738;2015-07-13;17844379;Anastasia;We didn't actually meet Jessica, which I assume was just part of the undisturbed zen experience, but she was very nice over messages and she left a nice letter in the room with all the necessary info and tons of little shampoos/lotions/etc. It's a real little spa experience! The room is a little smaller than it appears in the photo, but it's still sizable and the bed is actually bigger than it appears, and a good bed is really all anyone needs! Her laundry machine was broken, which isn't a big deal in of itself, but considering we were coming to the close of a 3 week road trip and she knew of our situation, it would have been nice to know of this ahead of time since it was inevitable we'd want to use it. Of course that's minor, and overall we had a great stay! It's a great room with a great zen feeling and I'd definitely recommend it to anyone looking to relax!
3242605;38592003;2015-07-17;24850167;Andrew;Had a really nice time staying in the zen den. Room had a relaxing atmosphere and everything was clean and tidy. Didn't get to meet Jessica while we were there, but she replied to messages quickly and was very helpful when we had trouble with the internet connection. Would definitely stay again.
3242605;38702556;2015-07-18;31166419;Brianna;Our stay was great. The room looks exactly like the pictures. It was easy to find (both house and room) and Jessica left instructions for the bathroom/kitchen which made it even easier as we arrived quite late and left pretty early! 
3242605;39400651;2015-07-23;7278160;Lin;"We didn't get to meet Jessica but she left us a welcoming card and key. The room was as described and the neighbourhood was nice - quiet but close to restaurants and cafes. We felt slightly uncomfortable using the kitchen and bathroom without actually having met the owner but we found everything we needed.
"
3242605;41271041;2015-08-05;10134755;Kelly;Though I actually did not get to meet Jessica, my stay at her place was great!  The in-room sauna after a long day can not be beat.  The room is very quaint and relaxing and the location very close to many downtown shops and amenities, walking around was not a problem.   Overall great airbnb set up. 
3242605;41362197;2015-08-07;26177392;Gray;Very cozy environment, excellent stay for my first night in Seattle.
3242605;41479682;2015-08-07;5140611;Jo;Super easy check in process. The place was adorable, clean, and the sauna was just perfect! Very comfortable, and would enjoy staying there again!
3242605;41741734;2015-08-09;4719034;Wendy;Jessica was very accommodating and let us leave our luggage in her place before checkin.  She even left us a handwritten card welcoming us.
3242605;42143331;2015-08-11;29545825;Zachary;"We very much enjoyed our stay in the Zen Den! Jessica was a most gracious host and sure made us feel welcome. The space was clean, quiet, and pleasant, just what we were looking for! It was a quick walk to Alaska Junction with plenty of eateries, shopping, bars, etc. We also walked down to Alki beach, a bit more of a hike but definitely doable if you're up for a long walk. 
Excellent host, beautiful space, great neighborhood, and affordable stay. We would most definitely stay again and recommend this space to anyone who wishes to visit West Seattle. Thanks Jessica! "
3242605;42676333;2015-08-15;4462648;Kaylee;Jessica's Zen Den was great! It was in a very convenient location of West Seattle - only a few blocks walk away from Alaska Junction. My mother and I enjoyed our stay immensely! The room had a very comfortable bed and was very private. We never saw Jessica, but when I texted her a few questions she responded promptly and was very caring and considerate. Overall, a great stay!
3242605;42841336;2015-08-16;29251713;Amanda;This place is awesome! Walking distance to bars, breweries and shops but tucked away and quiet. LOVED the sauna!! Maybe the comfiest bed we slept on our entire trip ... might have been a cloud?? Just lovely. Thanks so much, Jessica!!
